imgName,subId,response,rt,nClicks,congruency,valueDiff,saliencyLocation,correctness
img_28,5b910e2aa067840001b100af,Left,0,0,1,0.5,1,
img_28,5da5a0f915b62c00141f609a,Left,7.562,2,1,0.5,1,1
img_28,5d62f080d556f20001807aa2,Left,1.501,1,1,0.5,1,1
img_28,5ecfdd84dc64e1061b97e321,Left,3.419,1,1,0.5,1,1
img_28,5f033543945c554f816f6ad7,Left,6.538,1,1,0.5,1,1
img_28,5b69032cecb6340001b0cc05,Left,3.521,1,1,0.5,1,1
img_28,5eb71d89ed8104645e640ad7,Left,3.206,1,1,0.5,1,1
img_28,5f136401b1f46a36f39a8c72,Left,9.901,1,1,0.5,1,1
img_28,5739ae9d12d1d8000735d6bb,Left,3.255,1,1,0.5,1,1
img_28,5c5403d7114ab80001e4bfe7,Left,9.897,1,1,0.5,1,1
img_28,5d510a7e8c23ee000140b64a,Left,1.972,2,1,0.5,1,1
img_28,5c9e3d5553de260014ce7f98,Left,8.867,1,1,0.5,1,1
img_28,5c6e01f1a8f71b0001c1ed34,Left,3.756,1,1,0.5,1,1
img_28,5efd440689469118b2540378,Left,2.155,2,1,0.5,1,1
img_28,5ea6d737a09cad065e46bc83,Left,6.944,2,1,0.5,1,1
img_28,5c120a94e32f860001657bd1,Left,9.461,1,1,0.5,1,1
img_28,5de5157820c5aa09b7a53b89,Left,1.501,1,1,0.5,1,1
img_28,5c041a0ce0483e0001f21370,Left,0,0,1,0.5,1,
img_28,5e8cb59cf38a3b057a543c1e,Left,7.937,1,1,0.5,1,1
img_28,5b689fa3cda8590001db3c99,Left,2.412,1,1,0.5,1,1
img_28,5c7a8e2cc872f3001446f7b3,Left,2.522,1,1,0.5,1,1
img_28,5e5e06a0394d0811996bd24a,Left,2.678,1,1,0.5,1,1
img_28,5ef1f70124605d063a917fcb,Left,0,0,1,0.5,1,
img_28,5ecb01cced3da428165efe9c,Left,5.457,3,1,0.5,1,1
img_28,5bf50a11499f2f0001d98ddf,Left,5.051,1,1,0.5,1,1
img_28,5f1ca7a85e7391107f8d7562,Left,1.793,1,1,0.5,1,1
img_28,5bcd2885ac406f000177d6b0,Left,3.037,1,1,0.5,1,1
img_15,5dcb016991c2ba7e029b6545,Left,0,0,0,2.3,0,
img_15,5e9886c0cb28b607b3e7f42f,Left,4.122,2,0,2.3,0,1
img_15,5e6ff43e18d1a809cd0b836a,Left,0,0,0,2.3,0,
img_15,5cf23dc994df330018876744,Left,2.631,1,0,2.3,0,1
img_15,579540d016a091000112cdf5,Left,8.184,1,0,2.3,0,1
img_15,5eea4d6485ba010cd59c2107,Left,0,0,0,2.3,0,
img_15,5d92b4debda22b00179a2edf,Left,5.899,1,0,2.3,0,1
img_15,5ede038270fe0e000ab7ae54,Left,2.768,1,0,2.3,0,1
img_15,5a910c8a6475f900019f8cbc,Left,8.611,1,0,2.3,0,1
img_15,5ce998fda20e6000170c5ce8,Left,1.012,1,0,2.3,0,1
img_15,5e8222aec6db759394a891f4,Left,1.583,1,0,2.3,0,1
img_15,59d7a9a250f88f000161eb07,Left,2.665,1,0,2.3,0,1
img_15,5f204b5558c81f30e9860972,Left,0,0,0,2.3,0,
img_15,5b910e2aa067840001b100af,Left,0,0,0,2.3,0,
img_15,5da5a0f915b62c00141f609a,Left,0.029,1,0,2.3,0,1
img_15,5ad2d9fafb109b0001a32749,Left,8.404,4,0,2.3,0,1
img_15,5d62f080d556f20001807aa2,Left,0.986,1,0,2.3,0,1
img_15,5f0f39b34102af025bd36ea5,Left,7.832,23,0,2.3,0,1
img_15,5ecfdd84dc64e1061b97e321,Left,0.741,1,0,2.3,0,1
img_15,5f033543945c554f816f6ad7,Left,2.215,1,0,2.3,0,1
img_15,5b69032cecb6340001b0cc05,Left,2.603,1,0,2.3,0,1
img_15,5eb71d89ed8104645e640ad7,Left,4.715,1,0,2.3,0,1
img_15,5f136401b1f46a36f39a8c72,Left,2.32,1,0,2.3,0,1
img_15,5739ae9d12d1d8000735d6bb,Left,1.51,1,0,2.3,0,1
img_15,5c5403d7114ab80001e4bfe7,Left,4.11,1,0,2.3,0,1
img_15,5d510a7e8c23ee000140b64a,Left,2.873,2,0,2.3,0,1
img_15,5e9bd025eb6b380e1d66d04c,Left,9.201,1,0,2.3,0,1
img_15,5c9e3d5553de260014ce7f98,Left,9.647,1,0,2.3,0,1
img_15,5c6e01f1a8f71b0001c1ed34,Left,1.9,1,0,2.3,0,1
img_15,5efd440689469118b2540378,Left,8.34,3,0,2.3,0,1
img_15,5df1a3387caa1e0c69dca179,Left,6.931,2,0,2.3,0,1
img_15,5ea6d737a09cad065e46bc83,Left,1.362,1,0,2.3,0,1
img_15,5c120a94e32f860001657bd1,Left,2.727,1,0,2.3,0,1
img_15,5de5157820c5aa09b7a53b89,Left,2.466,2,0,2.3,0,1
img_15,5c041a0ce0483e0001f21370,Left,0,0,0,2.3,0,
img_15,5e8cb59cf38a3b057a543c1e,Left,1.913,2,0,2.3,0,1
img_15,5ec85e9240ce74335fcd7b64,Left,2.768,1,0,2.3,0,1
img_15,5b689fa3cda8590001db3c99,Left,2.098,1,0,2.3,0,1
img_15,5d474ed70f79810001c36084,Left,2.112,1,0,2.3,0,1
img_15,5c7a8e2cc872f3001446f7b3,Left,3.18,1,0,2.3,0,1
img_15,5e5e06a0394d0811996bd24a,Left,3.585,2,0,2.3,0,1
img_15,5ef1f70124605d063a917fcb,Left,5.9,1,0,2.3,0,1
img_15,5ecb01cced3da428165efe9c,Left,1.847,1,0,2.3,0,1
img_15,5ea664529b1fb66807ced077,Left,5.669,1,0,2.3,0,1
img_15,5bf50a11499f2f0001d98ddf,Left,3.433,1,0,2.3,0,1
img_15,5f1ca7a85e7391107f8d7562,Left,0,0,0,2.3,0,
img_15,5bcd2885ac406f000177d6b0,Left,2.404,1,0,2.3,0,1
flippedimg_30,5d4556c5d1f123001716bae3,Left,4.561,1,0,-1.4,1,0
flippedimg_30,579540d016a091000112cdf5,Left,6.486,1,0,-1.4,1,0
flippedimg_30,5ede038270fe0e000ab7ae54,Left,3.691,1,0,-1.4,1,0
flippedimg_30,5a910c8a6475f900019f8cbc,Left,9.1,1,0,-1.4,1,0
flippedimg_30,5ee24dabbd4b2a3393438be3,Left,2.172,1,0,-1.4,1,0
flippedimg_30,5df1a3387caa1e0c69dca179,Left,0,0,0,-1.4,1,
flippedimg_30,5ea664529b1fb66807ced077,Left,9.66,1,0,-1.4,1,0
flippedimg_54,5e9886c0cb28b607b3e7f42f,Left,5.485,2,1,-0.4,0,0
flippedimg_54,5d92b4debda22b00179a2edf,Left,5.289,1,1,-0.4,0,0
flippedimg_54,59d7a9a250f88f000161eb07,Left,4.93,1,1,-0.4,0,0
flippedimg_54,5b910e2aa067840001b100af,Left,7.248,1,1,-0.4,0,0
flippedimg_54,5f033543945c554f816f6ad7,Left,3.401,1,1,-0.4,0,0
flippedimg_54,5eb71d89ed8104645e640ad7,Left,6.058,1,1,-0.4,0,0
flippedimg_54,5d510a7e8c23ee000140b64a,Left,4.07,2,1,-0.4,0,0
flippedimg_54,5c9e3d5553de260014ce7f98,Left,2.457,1,1,-0.4,0,0
flippedimg_54,5de5157820c5aa09b7a53b89,Left,3.585,2,1,-0.4,0,0
flippedimg_54,5b689fa3cda8590001db3c99,Left,7.144,1,1,-0.4,0,0
flippedimg_54,5c7a8e2cc872f3001446f7b3,Left,8.07,1,1,-0.4,0,0
flippedimg_54,5bf50a11499f2f0001d98ddf,Left,9.792,2,1,-0.4,0,0
flippedimg_6,5d4556c5d1f123001716bae3,Left,5.137,1,0,0.4,0,1
flippedimg_6,5dcb016991c2ba7e029b6545,Left,1.786,1,0,0.4,0,1
flippedimg_6,5e9886c0cb28b607b3e7f42f,Left,8.947,1,0,0.4,0,1
flippedimg_6,5e6ff43e18d1a809cd0b836a,Left,3.775,3,0,0.4,0,1
flippedimg_6,5cf23dc994df330018876744,Left,5.123,1,0,0.4,0,1
flippedimg_6,579540d016a091000112cdf5,Left,8.382,1,0,0.4,0,1
flippedimg_6,5eea4d6485ba010cd59c2107,Left,2.732,1,0,0.4,0,1
flippedimg_6,5d92b4debda22b00179a2edf,Left,6.256,3,0,0.4,0,1
flippedimg_6,5ede038270fe0e000ab7ae54,Left,4.054,1,0,0.4,0,1
flippedimg_6,5a910c8a6475f900019f8cbc,Left,8.906,1,0,0.4,0,1
flippedimg_6,5b910e2aa067840001b100af,Left,5.602,1,0,0.4,0,1
flippedimg_6,5da5a0f915b62c00141f609a,Left,3.647,1,0,0.4,0,1
flippedimg_6,5ad2d9fafb109b0001a32749,Left,7.941,3,0,0.4,0,1
flippedimg_6,5f1e174460bf5d7ad7a63b8e,Left,3.625,1,0,0.4,0,1
flippedimg_6,5d62f080d556f20001807aa2,Left,2.516,1,0,0.4,0,1
flippedimg_6,5f0f39b34102af025bd36ea5,Left,7.557,5,0,0.4,0,1
flippedimg_6,5ee24dabbd4b2a3393438be3,Left,2.443,2,0,0.4,0,1
flippedimg_6,5ecfdd84dc64e1061b97e321,Left,4.239,1,0,0.4,0,1
flippedimg_6,5eb71d89ed8104645e640ad7,Left,9.204,1,0,0.4,0,1
flippedimg_6,5f136401b1f46a36f39a8c72,Left,8.865,1,0,0.4,0,1
flippedimg_6,5739ae9d12d1d8000735d6bb,Left,1.717,1,0,0.4,0,1
